locus_tag	ftype	length_bp	gene	EC_number	COG	product
DEOAGECF_04348	CDS	2301		1.-.-.-	COG0243	putative oxidoreductase
DEOAGECF_04349	CDS	297				hypothetical protein
DEOAGECF_04350	CDS	1347	murAA	2.5.1.7	COG0766	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 1
DEOAGECF_04351	CDS	282	hup		COG0776	DNA-binding protein HB1
DEOAGECF_04352	CDS	1416		1.1.1.38		NAD-dependent malic enzyme
DEOAGECF_04353	CDS	2313				hypothetical protein
DEOAGECF_04354	CDS	852				hypothetical protein
DEOAGECF_04355	CDS	525	sigL		COG1595	ECF RNA polymerase sigma factor SigL
DEOAGECF_04356	CDS	591				hypothetical protein
DEOAGECF_04357	CDS	1155				hypothetical protein
DEOAGECF_04358	CDS	1362	narK		COG2223	Nitrate/nitrite transporter NarK
DEOAGECF_04359	CDS	1377				hypothetical protein
DEOAGECF_04360	CDS	2199	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DEOAGECF_04361	CDS	1866				hypothetical protein
DEOAGECF_04362	CDS	972	benM			HTH-type transcriptional regulator BenM
DEOAGECF_04363	CDS	1296				hypothetical protein
DEOAGECF_04364	tmRNA	399	ssrA			transfer-messenger RNA, SsrA
DEOAGECF_04365	CDS	480	smpB		COG0691	SsrA-binding protein
DEOAGECF_04366	CDS	1179	ctpA_1	3.4.21.102	COG0793	Carboxy-terminal processing protease CtpA
DEOAGECF_04367	CDS	918	ftsX		COG2177	Cell division protein FtsX
DEOAGECF_04368	CDS	690	ftsE		COG2884	Cell division ATP-binding protein FtsE
DEOAGECF_04369	CDS	192				hypothetical protein
DEOAGECF_04370	CDS	843				hypothetical protein
DEOAGECF_04371	CDS	1059	prfB		COG1186	Peptide chain release factor 2
DEOAGECF_04372	CDS	1254	pknD_14	2.7.11.1		Serine/threonine-protein kinase PknD
DEOAGECF_04373	CDS	1731	pknD_15	2.7.11.1		Serine/threonine-protein kinase PknD
DEOAGECF_04374	CDS	876				hypothetical protein
DEOAGECF_04375	CDS	921				hypothetical protein
DEOAGECF_04376	tRNA	87				tRNA-Leu(cag)
DEOAGECF_04377	CDS	888				hypothetical protein
DEOAGECF_04378	CDS	1482				hypothetical protein
DEOAGECF_04379	CDS	816				hypothetical protein
DEOAGECF_04380	CDS	330		2.8.1.-	COG0607	Sulfurtransferase
DEOAGECF_04381	CDS	852				hypothetical protein
DEOAGECF_04382	CDS	1287				hypothetical protein
DEOAGECF_04383	CDS	762	trmL	2.1.1.207		tRNA (cytidine(34)-2'-O)-methyltransferase
DEOAGECF_04384	CDS	1692	astD	1.2.1.71		N-succinylglutamate 5-semialdehyde dehydrogenase
DEOAGECF_04385	CDS	1518	paaH	1.1.1.-	COG1250	3-hydroxyadipyl-CoA dehydrogenase
DEOAGECF_04386	CDS	612				hypothetical protein
DEOAGECF_04387	CDS	519	lrp_1		COG1522	Leucine-responsive regulatory protein
DEOAGECF_04388	CDS	1182	bkdA_2	1.2.4.4	COG1071	3-methyl-2-oxobutanoate dehydrogenase subunit alpha
DEOAGECF_04389	CDS	1005	bkdB_2	1.2.4.4	COG0022	3-methyl-2-oxobutanoate dehydrogenase subunit beta
DEOAGECF_04390	CDS	1479	pdhC_2	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
DEOAGECF_04391	CDS	996	mobA	2.7.7.77		Molybdenum cofactor guanylyltransferase
DEOAGECF_04392	CDS	1419				hypothetical protein
DEOAGECF_04393	CDS	1098				hypothetical protein
DEOAGECF_04394	CDS	849	drrB_5			Daunorubicin/doxorubicin resistance ABC transporter permease protein DrrB
DEOAGECF_04395	CDS	1035	drrA_10	3.6.3.-		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
DEOAGECF_04396	CDS	981	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
DEOAGECF_04397	CDS	780				hypothetical protein
DEOAGECF_04398	CDS	540	bpa			Bacterial proteasome activator
DEOAGECF_04399	CDS	1662	pknD_16	2.7.11.1		Serine/threonine-protein kinase PknD
DEOAGECF_04400	CDS	1635	pknD_17	2.7.11.1		Serine/threonine-protein kinase PknD
DEOAGECF_04401	CDS	408				hypothetical protein
DEOAGECF_04402	CDS	675	devR		COG2197	DNA-binding transcriptional activator DevR/DosR
DEOAGECF_04403	CDS	732				hypothetical protein
DEOAGECF_04404	CDS	4596	gltB	1.4.1.13	COG0067	Glutamate synthase [NADPH] large chain
DEOAGECF_04405	CDS	1464	gltD_2	1.4.1.13	COG0493	Glutamate synthase [NADPH] small chain
DEOAGECF_04406	CDS	903				hypothetical protein
DEOAGECF_04407	CDS	936				hypothetical protein
DEOAGECF_04408	CDS	723				hypothetical protein
DEOAGECF_04409	CDS	900				hypothetical protein
DEOAGECF_04410	CDS	474		2.3.1.-		Acetyltransferase
DEOAGECF_04411	CDS	339				hypothetical protein
DEOAGECF_04412	CDS	2499	pepN_3	3.4.11.2		Aminopeptidase N
DEOAGECF_04413	CDS	1371	ddc_1	4.1.1.86	COG0076	L-2,4-diaminobutyrate decarboxylase
DEOAGECF_04414	CDS	1413	iucD_1	1.14.13.59	COG3486	L-lysine N6-monooxygenase
DEOAGECF_04415	CDS	1815	yfkN		COG0737	Trifunctional nucleotide phosphoesterase protein YfkN
DEOAGECF_04416	CDS	1437	pyk_2	2.7.1.40	COG0469	Pyruvate kinase
DEOAGECF_04417	CDS	618				hypothetical protein
DEOAGECF_04418	tRNA	84				tRNA-Leu(caa)
DEOAGECF_04419	CDS	657	pdtaR		COG3707	putative transcriptional regulatory protein pdtaR
DEOAGECF_04420	CDS	717	livF_2		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DEOAGECF_04421	CDS	936	lptB_1	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
DEOAGECF_04422	CDS	1827				hypothetical protein
DEOAGECF_04423	CDS	933	livH_2		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DEOAGECF_04424	CDS	1239			COG0683	Leu/Ile/Val-binding protein 
DEOAGECF_04425	CDS	2691	mtgA_1	2.4.1.129		Biosynthetic peptidoglycan transglycosylase
DEOAGECF_04426	CDS	678				hypothetical protein
DEOAGECF_04427	CDS	1083	ino1	5.5.1.4	COG1260	Inositol-3-phosphate synthase
DEOAGECF_04428	CDS	1260			COG0477	putative MFS-type transporter
DEOAGECF_04429	CDS	552				hypothetical protein
DEOAGECF_04430	CDS	1413	cca	2.7.7.72		CCA-adding enzyme
DEOAGECF_04431	CDS	2397				hypothetical protein
DEOAGECF_04432	CDS	2439	murJ_1			lipid II flippase MurJ
DEOAGECF_04433	CDS	1716				hypothetical protein
DEOAGECF_04434	CDS	744				hypothetical protein
DEOAGECF_04435	CDS	873				hypothetical protein
DEOAGECF_04436	CDS	969	trxB	1.8.1.9	COG0492	Thioredoxin reductase
DEOAGECF_04437	CDS	333	trxA_1		COG0526	Thioredoxin 1
DEOAGECF_04438	CDS	618				hypothetical protein
DEOAGECF_04439	CDS	1101	parB		COG1475	putative chromosome-partitioning protein ParB
DEOAGECF_04440	CDS	1026				Iron-sulfur cluster carrier protein
DEOAGECF_04441	CDS	672	rsmG	2.1.1.-	COG0357	Ribosomal RNA small subunit methyltransferase G
DEOAGECF_04442	CDS	513				hypothetical protein
DEOAGECF_04443	CDS	1296	yidC_1			Membrane protein insertase YidC
DEOAGECF_04444	CDS	375	yidD			Putative membrane protein insertion efficiency factor
DEOAGECF_04445	CDS	372	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
DEOAGECF_04446	CDS	138	rpmH		COG0230	50S ribosomal protein L34
DEOAGECF_04447	CDS	1944	dnaA			Chromosomal replication initiator protein DnaA
DEOAGECF_04448	CDS	1545	mdtD_8			Putative multidrug resistance protein MdtD
DEOAGECF_04449	CDS	906				hypothetical protein
DEOAGECF_04450	CDS	660	gpmA_3	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
DEOAGECF_04451	CDS	636				hypothetical protein
DEOAGECF_04452	CDS	534				hypothetical protein
DEOAGECF_04453	CDS	2895	nrdJ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleotide reductase
DEOAGECF_04454	CDS	552	nrdR		COG1327	Transcriptional repressor NrdR
DEOAGECF_04455	CDS	780	lexA	3.4.21.88	COG1974	LexA repressor
DEOAGECF_04456	CDS	1983	dinG_4	3.6.4.12	COG1199	putative ATP-dependent helicase DinG 
DEOAGECF_04457	CDS	702				hypothetical protein
DEOAGECF_04458	CDS	2025	iucA	6.3.2.38	COG4264	N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase
DEOAGECF_04459	CDS	1254	dat_1	2.6.1.76	COG0160	Diaminobutyrate--2-oxoglutarate aminotransferase
DEOAGECF_04460	CDS	1236				hypothetical protein
DEOAGECF_04461	CDS	1167				hypothetical protein
DEOAGECF_04462	CDS	1494	hflX		COG2262	GTPase HflX
DEOAGECF_04463	CDS	1527				hypothetical protein
DEOAGECF_04464	CDS	2169				hypothetical protein
DEOAGECF_04465	CDS	870	dapF	5.1.1.7	COG0253	Diaminopimelate epimerase
DEOAGECF_04466	CDS	501				hypothetical protein
DEOAGECF_04467	CDS	939	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
DEOAGECF_04468	CDS	1110				hypothetical protein
DEOAGECF_04469	CDS	741				hypothetical protein
DEOAGECF_04470	CDS	438				hypothetical protein
DEOAGECF_04471	CDS	729	phnF		COG2188	putative transcriptional regulator PhnF
DEOAGECF_04472	CDS	351				hypothetical protein
DEOAGECF_04473	CDS	1374				hypothetical protein
DEOAGECF_04474	CDS	630				hypothetical protein
DEOAGECF_04475	CDS	192				hypothetical protein
DEOAGECF_04476	CDS	192				hypothetical protein
DEOAGECF_04477	CDS	195				hypothetical protein
DEOAGECF_04478	CDS	258				hypothetical protein
DEOAGECF_04479	CDS	1323				hypothetical protein
DEOAGECF_04480	CDS	195				hypothetical protein
DEOAGECF_04481	CDS	1374	xerC_4			Tyrosine recombinase XerC
DEOAGECF_04482	tRNA	74				tRNA-Arg(ccg)
DEOAGECF_04483	CDS	435	cheB_2	3.5.1.44		Protein-glutamate methylesterase/protein-glutamine glutaminase
DEOAGECF_04484	CDS	1038				hypothetical protein
DEOAGECF_04485	CDS	1392	lysA_2	4.1.1.20	COG0019	Diaminopimelate decarboxylase
DEOAGECF_04486	CDS	1290	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
DEOAGECF_04487	CDS	1059	thrC	4.2.3.1	COG0498	Threonine synthase
DEOAGECF_04488	CDS	918	thrB	2.7.1.39	COG0083	Homoserine kinase
DEOAGECF_04489	CDS	2100	rho_2	3.6.4.-		Transcription termination factor Rho
DEOAGECF_04490	CDS	1149	tagU_1	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
DEOAGECF_04491	CDS	225	rpmE		COG0254	50S ribosomal protein L31
DEOAGECF_04492	CDS	1077	prfA		COG0216	Peptide chain release factor 1
DEOAGECF_04493	CDS	882	prmC_3	2.1.1.297	COG2890	Release factor glutamine methyltransferase
DEOAGECF_04494	CDS	648		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
DEOAGECF_04495	CDS	681	ywle	3.9.1.2		Protein-arginine-phosphatase
DEOAGECF_04496	CDS	1257	glyA_2	2.1.2.1	COG0112	Serine hydroxymethyltransferase
DEOAGECF_04497	CDS	609				hypothetical protein
DEOAGECF_04498	CDS	237				hypothetical protein
DEOAGECF_04499	CDS	942	cytR_3		COG1609	HTH-type transcriptional repressor CytR
DEOAGECF_04500	CDS	1092				hypothetical protein
DEOAGECF_04501	CDS	867				hypothetical protein
DEOAGECF_04502	CDS	1812	thiC	4.1.99.17	COG0422	Phosphomethylpyrimidine synthase
DEOAGECF_04503	CDS	1221				hypothetical protein
DEOAGECF_04504	CDS	438	ssgB_4			Sporulation-specific cell division protein SsgB
DEOAGECF_04505	CDS	714	pobR		COG1414	p-hydroxybenzoate hydroxylase transcriptional activator
DEOAGECF_04506	CDS	213				hypothetical protein
DEOAGECF_04507	CDS	318				hypothetical protein
DEOAGECF_04508	CDS	378				hypothetical protein
DEOAGECF_04509	CDS	495	ptpA	3.1.3.48	COG0394	putative low molecular weight protein-tyrosine-phosphatase
DEOAGECF_04510	CDS	1179	metC	4.4.1.13	COG0626	Cystathionine beta-lyase
DEOAGECF_04511	CDS	906	cysL		COG0583	HTH-type transcriptional regulator CysL
DEOAGECF_04512	CDS	483				hypothetical protein
DEOAGECF_04513	CDS	984				hypothetical protein
DEOAGECF_04514	CDS	420				hypothetical protein
DEOAGECF_04515	CDS	1212	ydhP_2		COG2814	Inner membrane transport protein YdhP
DEOAGECF_04516	CDS	465				hypothetical protein
DEOAGECF_04517	CDS	453	phnO	2.3.1.280		Aminoalkylphosphonate N-acetyltransferase
DEOAGECF_04518	CDS	1386	dap	3.4.11.19		D-aminopeptidase
DEOAGECF_04519	CDS	1479	radA_2			DNA repair protein RadA
DEOAGECF_04520	CDS	1380	dinF		COG0534	DNA damage-inducible protein F
DEOAGECF_04521	CDS	447	rplI		COG0359	50S ribosomal protein L9
DEOAGECF_04522	CDS	237	rpsR1_1		COG0238	30S ribosomal protein S18 1
DEOAGECF_04523	CDS	477	ssb2		COG0629	Single-stranded DNA-binding protein 2
DEOAGECF_04524	CDS	291	rpsF		COG0360	30S ribosomal protein S6
DEOAGECF_04525	CDS	306				hypothetical protein
DEOAGECF_04526	CDS	1122	femX_2	2.3.2.16		Lipid II:glycine glycyltransferase
DEOAGECF_04527	CDS	1032		5.1.1.1		Alanine racemase
DEOAGECF_04528	CDS	1500				hypothetical protein
DEOAGECF_04529	CDS	1404				hypothetical protein
DEOAGECF_04530	CDS	954	lacF_4			Lactose transport system permease protein LacF
DEOAGECF_04531	CDS	855	araQ_6		COG0395	L-arabinose transport system permease protein AraQ
DEOAGECF_04532	CDS	1410	sacA	3.2.1.26		Sucrose-6-phosphate hydrolase
DEOAGECF_04533	CDS	1065	degA_5		COG1609	HTH-type transcriptional regulator DegA
DEOAGECF_04534	CDS	135				hypothetical protein
DEOAGECF_04535	CDS	1155				hypothetical protein
DEOAGECF_04536	CDS	423				hypothetical protein
DEOAGECF_04537	CDS	2583	ramC_2	2.7.-.-	COG0515	putative SapB synthase
DEOAGECF_04538	CDS	129	ramS			Lanthionine-containing peptide SapB precursor RamS
DEOAGECF_04539	CDS	1785	ramA_3		COG1132	ABC transporter ATP-binding protein RamA
DEOAGECF_04540	CDS	1800	ramB		COG1132	ABC transporter ATP-binding protein RamB
DEOAGECF_04541	CDS	600	ramR		COG2197	Response regulator RamR
DEOAGECF_04542	CDS	186				hypothetical protein
DEOAGECF_04543	CDS	1911				hypothetical protein
DEOAGECF_04544	CDS	606				hypothetical protein
DEOAGECF_04545	CDS	816		1.8.3.7	COG1262	Formylglycine-generating enzyme
DEOAGECF_04546	CDS	1533		3.1.6.-		Ulvan-active sulfatase
DEOAGECF_04547	CDS	888	ssuA_2		COG0715	Putative aliphatic sulfonates-binding protein
DEOAGECF_04548	CDS	810	cmpC	3.6.3.-	COG0715	Bicarbonate transport ATP-binding protein CmpC
DEOAGECF_04549	CDS	864	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
DEOAGECF_04550	CDS	1266	nagC_4		COG1940	N-acetylglucosamine repressor
DEOAGECF_04551	CDS	495				hypothetical protein
DEOAGECF_04552	CDS	930	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
DEOAGECF_04553	CDS	612	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
DEOAGECF_04554	CDS	1038				hypothetical protein
DEOAGECF_04555	CDS	1362				hypothetical protein
DEOAGECF_04556	CDS	2391				hypothetical protein
DEOAGECF_04557	CDS	402				hypothetical protein
DEOAGECF_04558	CDS	828	cmoM_2	2.1.1.-	COG0500	tRNA 5-carboxymethoxyuridine methyltransferase
DEOAGECF_04559	CDS	687				hypothetical protein
DEOAGECF_04560	CDS	909				hypothetical protein
DEOAGECF_04561	CDS	2085				hypothetical protein
DEOAGECF_04562	CDS	630	betI_8			HTH-type transcriptional regulator BetI
DEOAGECF_04563	CDS	1545	crtNb	1.14.99.44		4,4'-diapolycopene oxygenase
DEOAGECF_04564	CDS	993				hypothetical protein
DEOAGECF_04565	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
DEOAGECF_04566	CDS	657	thiE	2.5.1.3	COG0352	Thiamine-phosphate synthase
DEOAGECF_04567	CDS	366				DNA-binding protein
DEOAGECF_04568	CDS	1293	ddmA2	1.18.1.3		Dicamba O-demethylase 2, ferredoxin reductase component
DEOAGECF_04569	CDS	351				hypothetical protein
DEOAGECF_04570	CDS	1188	hcnC_2	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
DEOAGECF_04571	CDS	201				hypothetical protein
DEOAGECF_04572	CDS	798	thiG	2.8.1.10	COG2022	Thiazole synthase
DEOAGECF_04573	CDS	1944	spk1	2.7.11.1		Serine/threonine-protein kinase PK-1
DEOAGECF_04574	CDS	825	nfo	3.1.21.2	COG0648	putative endonuclease 4
DEOAGECF_04575	CDS	648	msrP_2	1.8.5.-		Protein-methionine-sulfoxide reductase catalytic subunit MsrP
DEOAGECF_04576	CDS	2805				hypothetical protein
DEOAGECF_04577	CDS	882				hypothetical protein
DEOAGECF_04578	CDS	1527				hypothetical protein
DEOAGECF_04579	CDS	696				hypothetical protein
DEOAGECF_04580	CDS	846				hypothetical protein
DEOAGECF_04581	CDS	849				hypothetical protein
DEOAGECF_04582	CDS	1161	pimC	2.4.1.-		GDP-mannose-dependent alpha-(1-6)-phosphatidylinositol dimannoside mannosyltransferase
DEOAGECF_04583	CDS	1128	mgtA_2	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DEOAGECF_04584	CDS	1419				hypothetical protein
DEOAGECF_04585	CDS	393				hypothetical protein
DEOAGECF_04586	CDS	195				hypothetical protein
DEOAGECF_04587	CDS	1734				hypothetical protein
DEOAGECF_04588	CDS	1500	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
DEOAGECF_04589	CDS	600				hypothetical protein
DEOAGECF_04590	CDS	777	glpQ_3	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
DEOAGECF_04591	CDS	1350				hypothetical protein
DEOAGECF_04592	CDS	375	rbpA_1			RNA polymerase-binding protein RbpA
DEOAGECF_04593	CDS	579				hypothetical protein
DEOAGECF_04594	CDS	879	arnC_4	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DEOAGECF_04595	CDS	1605	hutI_3	3.5.2.7		Imidazolonepropionase
DEOAGECF_04596	CDS	441	lrp_2		COG1522	Leucine-responsive regulatory protein
DEOAGECF_04597	CDS	438				hypothetical protein
DEOAGECF_04598	CDS	282				hypothetical protein
DEOAGECF_04599	CDS	1173	acdA_3	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
DEOAGECF_04600	CDS	2271	yicI	3.2.1.177	COG1501	Alpha-xylosidase
DEOAGECF_04601	CDS	1203			COG0520	putative protein
DEOAGECF_04602	CDS	1101				hypothetical protein
DEOAGECF_04603	CDS	594	dps_2	1.16.-.-	COG0783	DNA protection during starvation protein
DEOAGECF_04604	CDS	1116	gfo	1.1.99.28		Glucose--fructose oxidoreductase
DEOAGECF_04605	CDS	930				hypothetical protein
DEOAGECF_04606	CDS	762				hypothetical protein
DEOAGECF_04607	CDS	1284	yesO_1		COG1653	Putative ABC transporter substrate-binding protein YesO
DEOAGECF_04608	CDS	948	lacF_5			Lactose transport system permease protein LacF
DEOAGECF_04609	CDS	861	araQ_7		COG0395	L-arabinose transport system permease protein AraQ
DEOAGECF_04610	CDS	603				hypothetical protein
DEOAGECF_04611	CDS	720				hypothetical protein
DEOAGECF_04612	CDS	2262	ctpA_2	7.2.2.8	COG2217	Copper-exporting P-type ATPase
DEOAGECF_04613	CDS	960				hypothetical protein
DEOAGECF_04614	CDS	780	srlR_2		COG1349	Glucitol operon repressor
DEOAGECF_04615	CDS	882	glmS_1	2.6.1.16	COG0449	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
DEOAGECF_04616	CDS	861	kbaY	4.1.2.40	COG0191	D-tagatose-1,6-bisphosphate aldolase subunit KbaY
DEOAGECF_04617	CDS	1155	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
DEOAGECF_04618	CDS	651				hypothetical protein
DEOAGECF_04619	CDS	1239	nanK_1	2.7.1.60		N-acetylmannosamine kinase
DEOAGECF_04620	CDS	399				hypothetical protein
DEOAGECF_04621	CDS	387				hypothetical protein
DEOAGECF_04622	CDS	909		3.1.1.25	COG1735	Phospho-furanose lactonase
DEOAGECF_04623	CDS	588				hypothetical protein
DEOAGECF_04624	CDS	588	acuR			Transcriptional regulator AcuR
DEOAGECF_04625	CDS	285				hypothetical protein
DEOAGECF_04626	CDS	435				hypothetical protein
DEOAGECF_04627	CDS	735				hypothetical protein
DEOAGECF_04628	CDS	1710				hypothetical protein
DEOAGECF_04629	CDS	591	sigK_2		COG1595	ECF RNA polymerase sigma factor SigK
DEOAGECF_04630	CDS	402				hypothetical protein
DEOAGECF_04631	CDS	513				Calerythrin
DEOAGECF_04632	CDS	477				hypothetical protein
DEOAGECF_04633	CDS	1017	rhaR_3			HTH-type transcriptional activator RhaR
DEOAGECF_04634	CDS	1320				L-lactate transporter
DEOAGECF_04635	CDS	1146	czcO	1.-.-.-	COG2072	putative oxidoreductase CzcO
DEOAGECF_04636	CDS	597				hypothetical protein
DEOAGECF_04637	CDS	684	pdxH_2	1.4.3.5	COG0259	Pyridoxine/pyridoxamine 5'-phosphate oxidase
DEOAGECF_04638	CDS	426				hypothetical protein
DEOAGECF_04639	CDS	639	rhtB_1		COG1280	Homoserine/homoserine lactone efflux protein
DEOAGECF_04640	CDS	444	decR		COG1522	DNA-binding transcriptional activator DecR
DEOAGECF_04641	CDS	648				hypothetical protein
DEOAGECF_04642	CDS	768			COG3324	Putative glyoxylase CFP32
DEOAGECF_04643	CDS	2154	bamB_2			Outer membrane protein assembly factor BamB
DEOAGECF_04644	CDS	192				hypothetical protein
DEOAGECF_04645	CDS	2973	afsR_2		COG3629	Regulatory protein AfsR
DEOAGECF_04646	CDS	480				hypothetical protein
DEOAGECF_04647	CDS	855				hypothetical protein
DEOAGECF_04648	CDS	1524				hypothetical protein
DEOAGECF_04649	CDS	2595	fbiC		COG1060	FO synthase
DEOAGECF_04650	CDS	675				hypothetical protein
DEOAGECF_04651	CDS	1215				hypothetical protein
DEOAGECF_04652	CDS	1407		1.14.13.-		Putative epoxidase LasC
DEOAGECF_04653	CDS	864		3.1.1.99		6-deoxy-6-sulfogluconolactonase
DEOAGECF_04654	CDS	774	kdgR_2		COG1414	Transcriptional regulator KdgR
DEOAGECF_04655	CDS	594				hypothetical protein
DEOAGECF_04656	CDS	870	dcsG	6.3.3.5		Cycloserine biosynthesis protein DcsG
DEOAGECF_04657	CDS	708	lutR_5		COG2186	HTH-type transcriptional regulator LutR
DEOAGECF_04658	CDS	1392				hypothetical protein
DEOAGECF_04659	CDS	1458	lcfB_4	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DEOAGECF_04660	CDS	1374	accD3	6.4.1.2	COG0777	Putative acetyl-coenzyme A carboxylase carboxyl transferase subunit beta
DEOAGECF_04661	CDS	3645				hypothetical protein
DEOAGECF_04662	CDS	408				hypothetical protein
DEOAGECF_04663	CDS	1722				hypothetical protein
DEOAGECF_04664	CDS	1053				hypothetical protein
DEOAGECF_04665	CDS	4830				hypothetical protein
DEOAGECF_04666	CDS	1050	mreB_3		COG1077	Cell shape-determining protein MreB
DEOAGECF_04667	CDS	1437	devS_2	2.7.13.3	COG2203	Oxygen sensor histidine kinase response regulator DevS/DosS
DEOAGECF_04668	CDS	717				hypothetical protein
DEOAGECF_04669	CDS	150				hypothetical protein
DEOAGECF_04670	CDS	1137	msiK	7.5.2.-	COG3839	Diacetylchitobiose uptake system ATP-binding protein MsiK
DEOAGECF_04671	tRNA	76				tRNA-Thr(tgt)
DEOAGECF_04672	CDS	1662	caeA_3	3.1.1.-		Carboxylesterase A
DEOAGECF_04673	CDS	2085				hypothetical protein
DEOAGECF_04674	CDS	573				hypothetical protein
DEOAGECF_04675	CDS	1959				hypothetical protein
DEOAGECF_04676	CDS	489				hypothetical protein
DEOAGECF_04677	CDS	1923				hypothetical protein
DEOAGECF_04678	CDS	723				hypothetical protein
DEOAGECF_04679	CDS	423				hypothetical protein
DEOAGECF_04680	CDS	591				hypothetical protein
DEOAGECF_04681	CDS	1356				hypothetical protein
DEOAGECF_04682	CDS	735				hypothetical protein
DEOAGECF_04683	CDS	1296				hypothetical protein
DEOAGECF_04684	CDS	159				hypothetical protein
DEOAGECF_04685	CDS	501				hypothetical protein
DEOAGECF_04686	CDS	444				hypothetical protein
DEOAGECF_04687	CDS	1608				hypothetical protein
DEOAGECF_04688	CDS	1227				hypothetical protein
DEOAGECF_04689	CDS	1380				hypothetical protein
DEOAGECF_04690	CDS	2070	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
